CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Churn_Probability,Actual_Churn,Risk_Band
387,31,6,73733.87914230612,2,1,0,17417.089737732313,2.6500000000000004,0,4.2332,1,2,7.0,70222.74,0,1,0,0.4418030333619071,0,Medium (30-50%)
708,30,1,93612.03660366876,2,1,0,33884.8199599219,2.6500000000000004,0,2.7626,1,2,2.0,89154.32,1,1,0,0.4241929589747729,0,Medium (30-50%)
626,57,5,0.0,3,1,1,162270.38545931285,1.6999999999999995,1,0.0,1,4,8.5,0.0,0,0,1,0.5852388983820379,0,High (50-70%)
683,56,7,66335.36909275438,2,0,1,182406.6485787465,1.85,0,0.3637,0,3,10.0,63176.54,0,1,0,0.47762859512233635,0,Medium (30-50%)
726,72,1,169575.08965189394,2,0,1,145207.56235795916,2.1,0,1.1678,0,3,4.0,161500.09,0,0,0,0.5744206841637974,0,High (50-70%)
352,18,1,0.0,2,1,0,189985.5205611749,2.1500000000000004,1,0.0,2,2,2.0,0.0,2,0,0,0.3523712291918279,0,Medium (30-50%)
721,42,5,209273.3012211692,1,1,1,111507.83154824942,2.0,0,1.8767,1,3,7.5,199307.91,0,1,0,0.3419604431337297,0,Medium (30-50%)
633,51,6,236707.1337232294,1,1,0,143697.51988169152,2.8000000000000003,0,1.6472,2,1,6.5,225435.37,1,0,0,0.4858249489740069,0,Medium (30-50%)
790,44,1,0.0,1,0,1,185426.78435836904,1.0,1,0.0,2,2,3.5,0.0,1,0,1,0.40971692319881914,0,Medium (30-50%)
401,56,0,0.0,2,0,1,38000.855532234906,1.35,1,0.0,1,3,3.0,0.0,1,1,0,0.5982936998294455,1,High (50-70%)
625,70,0,106909.02976077936,2,1,0,127848.4890120174,2.9000000000000004,0,0.8362,1,2,1.0,101818.12,2,0,0,0.6879729212111625,1,High (50-70%)
381,46,5,0.0,2,1,0,33980.673332965154,2.1500000000000004,1,0.0,2,2,6.0,0.0,0,0,0,0.6110830279857256,0,High (50-70%)
350,29,9,144071.09700643184,2,1,1,130175.08817742084,2.1,0,1.1067,0,4,12.0,137210.57,0,0,0,0.21382959442906083,0,Low (<30%)
762,65,0,118552.88787063128,2,0,0,149149.17541206046,2.9000000000000004,0,0.7949,1,1,1.0,112907.51,0,0,0,0.6968878184712824,0,High (50-70%)
526,47,5,115524.62428003288,1,0,0,3112.887046989687,2.5500000000000003,0,37.0998,2,0,5.5,110023.45,2,1,0,0.5322250485872875,1,High (50-70%)
358,62,1,0.0,2,1,0,90843.91398292736,2.1500000000000004,1,0.0,2,2,2.0,0.0,0,1,1,0.7829243094561199,0,Critical (>70%)
790,61,1,92184.9428015056,1,1,0,112367.37960802748,2.3000000000000003,0,0.8204,2,1,1.5,87795.18,2,1,0,0.636885620338486,1,High (50-70%)
756,60,8,227388.2455328883,2,1,1,180237.92892250605,2.35,0,1.2616,0,4,11.0,216560.23,0,0,0,0.41846529336448324,0,Medium (30-50%)
367,59,1,24844.964292791767,4,0,0,78529.67761059476,3.1,0,0.3164,1,1,3.0,23661.87,1,0,0,0.7381877845896537,1,Critical (>70%)
533,58,1,99111.92360258556,2,1,1,105153.83536718776,1.85,0,0.9425,0,4,4.0,94392.31,1,1,0,0.48811221808427424,0,Medium (30-50%)
600,70,3,66095.47244335718,1,1,0,47835.14483053039,2.3000000000000003,0,1.3817,2,1,3.5,62948.07,1,0,0,0.6814525127448874,0,High (50-70%)
482,24,8,116728.17744596329,1,1,1,58956.11135564445,1.75,0,1.9799,1,3,10.5,111169.69,0,1,0,0.2243357774870563,0,Low (<30%)
364,67,9,193350.4418717592,1,1,1,93413.2474032912,1.75,0,2.0698,1,3,11.5,184143.28,2,1,0,0.46828301428144936,0,Medium (30-50%)
711,25,5,0.0,2,0,0,121115.91841103949,2.1500000000000004,1,0.0,2,1,6.0,0.0,0,1,1,0.4911000002037894,0,Medium (30-50%)
620,44,7,156775.15669812832,1,0,1,74919.12029124594,1.75,0,2.0926,1,2,9.5,149309.67,1,1,0,0.33862243356482313,0,Medium (30-50%)
792,69,7,190846.83265919736,2,0,1,158335.68415193682,2.1,0,1.2053,0,3,10.0,181758.89,2,0,0,0.45672355665584746,0,Medium (30-50%)
803,52,4,74255.8441017642,1,1,1,67510.04131568439,1.5,0,1.0999,1,3,6.5,70719.85,2,1,0,0.38953237930223605,0,Medium (30-50%)
841,30,3,0.0,2,1,1,66085.23953783224,1.35,1,0.0,1,4,6.0,0.0,0,0,0,0.3199002049639526,0,Medium (30-50%)
765,20,1,182598.0907860633,1,1,1,84182.23024376424,1.75,0,2.1691,1,3,3.5,173902.94,2,1,0,0.17835758444616964,0,Low (<30%)
667,24,2,0.0,1,1,0,191398.3305587322,1.8000000000000005,1,0.0,3,1,2.5,0.0,0,0,0,0.42076502481708705,0,Medium (30-50%)
529,73,8,220163.5152346448,2,1,0,185532.14291854,3.1500000000000004,0,1.1867,1,2,9.0,209679.54,2,0,0,0.6489379585267963,0,High (50-70%)
386,21,0,133355.95961553027,3,1,0,16636.65833483022,3.25,0,8.0153,1,2,1.5,127005.68,0,1,0,0.45347204550467124,0,Medium (30-50%)
648,47,4,203053.38087010483,1,1,0,76940.79927341793,2.8000000000000003,0,2.6391,2,1,4.5,193384.17,2,0,0,0.4550096469921153,0,Medium (30-50%)
537,19,2,61033.13942670448,1,1,0,50578.44764202511,2.3000000000000003,0,1.2067,2,1,2.5,58126.8,0,0,0,0.30744630411614116,0,Medium (30-50%)
728,73,4,38009.03095954628,1,1,1,99806.92883568809,1.25,0,0.3808,1,3,6.5,36199.08,1,1,0,0.5803967856848404,0,High (50-70%)
475,47,5,181448.17151608152,1,1,1,120838.15398650063,1.75,0,1.5016,1,3,7.5,172807.78,0,1,0,0.376211949202846,0,Medium (30-50%)
490,29,9,51146.75274634002,3,1,1,118597.55690614117,2.2,0,0.4313,0,4,12.5,48711.19,2,1,0,0.2726002275042874,0,Low (<30%)
750,47,8,0.0,2,1,1,106739.33632110678,1.35,1,0.0,1,4,11.0,0.0,0,1,1,0.47682483526445996,0,Medium (30-50%)
774,73,4,0.0,1,1,1,98840.2102881546,1.0,1,0.0,2,3,6.5,0.0,2,1,1,0.6509554112696737,0,High (50-70%)
405,56,9,0.0,1,1,1,103508.1334559473,1.0,1,0.0,2,3,11.5,0.0,2,0,0,0.43985420138891823,1,Medium (30-50%)
387,54,1,15579.43228315489,2,1,1,3233.616051935927,1.6,0,4.8165,0,4,4.0,14837.55,0,1,0,0.49714982942765973,0,Medium (30-50%)
651,57,9,0.0,1,0,1,170181.69024674068,1.0,1,0.0,2,2,11.5,0.0,0,1,0,0.5542016704163628,0,High (50-70%)
707,65,7,0.0,1,1,0,143781.3954617166,1.8000000000000005,1,0.0,3,1,7.5,0.0,1,0,1,0.6973086757567049,1,High (50-70%)
820,56,2,0.0,2,1,1,79876.61894388296,1.35,1,0.0,1,4,5.0,0.0,2,1,0,0.5405156296634143,0,High (50-70%)
761,54,9,218879.4814816148,3,1,0,79314.03405615226,3.5,0,2.7596,1,2,10.5,208456.65,1,0,0,0.5749067896137182,1,High (50-70%)
788,33,7,0.0,2,0,1,95324.45725351988,1.35,1,0.0,1,3,10.0,0.0,0,1,1,0.37991449285775614,1,Medium (30-50%)
726,30,9,93011.70798236884,1,0,0,58058.11516004655,2.3000000000000003,0,1.602,2,0,9.5,88582.58,2,1,0,0.3543279692247753,0,Medium (30-50%)
450,56,0,0.0,2,1,0,110602.2027821835,2.1500000000000004,1,0.0,2,2,1.0,0.0,2,0,1,0.6645309497184847,0,High (50-70%)
760,62,2,161400.94914882965,1,1,0,20928.56211627045,2.5500000000000003,0,7.7116,2,1,2.5,153715.19,0,0,0,0.6324529051148757,0,High (50-70%)
617,35,3,90910.76364451429,2,0,0,16437.44981790186,2.6500000000000004,0,5.5304,1,1,4.0,86581.68,1,1,0,0.4694337927627165,0,Medium (30-50%)
490,28,9,64217.18547994703,1,0,1,140064.50206310017,1.5,0,0.4585,1,2,11.5,61159.22,2,0,0,0.18101579208236987,0,Low (<30%)
403,48,6,19819.06904606093,1,1,0,70749.8063278469,2.0500000000000003,0,0.2801,2,1,6.5,18875.3,2,1,0,0.5193879287491784,0,High (50-70%)
490,74,3,149825.5593829012,4,1,0,95783.7632452588,3.6,0,1.5642,1,2,5.0,142691.01,2,0,0,0.7870012878202718,1,Critical (>70%)
711,62,2,189933.8760196232,2,0,0,176263.3037839057,2.9000000000000004,0,1.0776,1,1,3.0,180889.41,0,1,0,0.6896608670937505,0,High (50-70%)
718,38,9,58034.17401314845,2,1,0,107290.76298951505,2.6500000000000004,0,0.5409,1,2,10.0,55270.64,0,1,0,0.4770809487574996,0,Medium (30-50%)
602,64,6,78941.8246499317,1,1,0,5334.836631860303,2.3000000000000003,0,14.7946,2,1,6.5,75182.69,2,0,0,0.5937013019131437,0,High (50-70%)
531,30,9,203812.05382647656,2,0,0,21017.599279105423,3.1500000000000004,0,9.6967,1,1,10.0,194106.72,2,0,0,0.32161957846859296,0,Medium (30-50%)
441,55,6,152533.50140730594,1,1,1,163941.00699366198,1.75,0,0.9304,1,3,8.5,145270.0,2,0,0,0.34636276048113296,0,Medium (30-50%)
752,50,2,172399.4903390671,1,1,1,154579.55953254527,1.75,0,1.1153,1,3,4.5,164189.99,0,0,0,0.36140751193898596,0,Medium (30-50%)
464,66,1,63289.7764983202,2,0,0,147541.45753765808,2.6500000000000004,0,0.429,1,1,2.0,60275.98,0,0,0,0.704860742150566,1,Critical (>70%)
622,21,9,26327.62264758086,2,1,0,189794.53488482133,2.4000000000000004,0,0.1387,1,2,10.0,5265.52,0,0,1,0.23892304499183095,1,Low (<30%)
815,36,6,0.0,2,1,1,120881.60492068496,1.35,1,0.0,1,4,9.0,0.0,0,0,1,0.34541386742524344,0,Medium (30-50%)
661,35,7,0.0,2,1,1,13239.532866119174,1.35,1,0.0,1,4,10.0,0.0,0,1,0,0.3921101283113805,0,Medium (30-50%)
436,68,4,193317.62365823973,2,0,0,158572.08530891512,2.9000000000000004,0,1.2191,1,1,5.0,184112.02,2,0,0,0.637249316137893,0,High (50-70%)
773,57,5,0.0,4,1,0,178205.12797933607,2.85,1,0.0,2,2,7.0,0.0,1,0,0,0.7615951222592853,0,Critical (>70%)
513,74,1,0.0,2,1,1,8738.832954443078,1.35,1,0.0,1,4,4.0,0.0,0,1,1,0.7335304412655672,0,Critical (>70%)
383,58,5,59344.31837160415,1,1,0,11523.506840074757,2.3000000000000003,0,5.1494,2,1,5.5,56518.4,1,1,0,0.6374634265627077,0,High (50-70%)
375,41,3,28487.703419380352,2,0,0,127940.73372098144,2.4000000000000004,0,0.2227,1,1,4.0,5697.54,0,0,1,0.4279556989824498,0,Medium (30-50%)
564,23,2,0.0,2,1,1,165912.60275981625,1.35,1,0.0,1,4,5.0,0.0,0,1,0,0.3227772882881962,0,Medium (30-50%)
622,19,7,75191.71809470346,1,1,1,50381.36514422914,1.5,0,1.4924,1,3,9.5,71611.16,0,0,0,0.1637863742004368,0,Low (<30%)
621,18,0,226374.1913672184,2,0,0,43715.71683631744,3.1500000000000004,0,5.1782,1,1,1.0,215594.47,2,1,0,0.3181962920788314,0,Medium (30-50%)
829,23,7,90356.73980748642,2,1,1,136416.13452414042,1.85,0,0.6624,0,4,10.0,86054.04,0,1,0,0.21743446500185773,0,Low (<30%)
830,42,8,0.0,2,1,0,113189.40535218146,2.1500000000000004,1,0.0,2,2,9.0,0.0,0,0,0,0.5484691338264445,1,High (50-70%)
670,46,9,73303.44448244284,2,1,1,165545.76037007314,1.85,0,0.4428,0,4,12.0,69812.8,2,0,0,0.28168152043454686,0,Low (<30%)
758,73,3,241846.3255798018,1,1,1,23176.851407916365,2.0,0,10.4344,1,3,5.5,230329.83,1,1,0,0.5734952933425196,0,High (50-70%)
450,37,0,72577.02866834811,2,1,0,55404.92469878642,2.6500000000000004,0,1.3099,1,2,1.0,69120.98,0,1,0,0.5244208359342396,0,High (50-70%)
685,35,9,75214.09350130192,1,1,0,127390.46443706556,2.3000000000000003,0,0.5904,2,1,9.5,71632.47,1,1,0,0.4090597505864447,0,Medium (30-50%)
471,32,8,111823.94652167536,1,1,1,137493.1617546725,1.75,0,0.8133,1,3,10.5,106499.0,0,1,0,0.27309753960834293,0,Low (<30%)
442,40,0,188717.3501947791,2,1,0,95381.36289924836,2.9000000000000004,0,1.9785,1,2,1.0,179730.81,2,0,0,0.42318552411592636,0,Medium (30-50%)
501,57,4,0.0,2,0,1,93979.23260701234,1.35,1,0.0,1,3,7.0,0.0,1,1,1,0.5772614137950688,1,High (50-70%)
436,21,4,69194.2417565892,1,1,1,19213.91592360092,1.5,0,3.6011,1,3,6.5,65899.28,1,1,0,0.2072281947141418,0,Low (<30%)
698,66,1,249873.6714526615,2,1,1,122984.86699377508,2.35,0,2.0317,0,4,4.0,237974.93,2,1,0,0.5108082446590148,0,High (50-70%)
508,42,3,0.0,1,1,0,116523.47142765734,1.8000000000000005,1,0.0,3,1,3.5,0.0,1,0,1,0.5453333900027012,0,High (50-70%)
637,69,4,240695.0262205152,3,1,1,147140.7834300689,2.7,0,1.6358,0,4,7.5,229233.36,0,1,0,0.6293553248997152,0,High (50-70%)
845,57,4,208038.17207045824,1,1,1,169203.2724387589,2.0,0,1.2295,1,3,6.5,198131.59,1,1,0,0.4389789933339359,1,Medium (30-50%)
428,43,8,0.0,2,0,0,182695.9477005435,2.1500000000000004,1,0.0,2,1,9.0,0.0,1,0,1,0.5485601408249913,0,High (50-70%)
553,42,9,0.0,1,1,1,27261.363873108367,1.0,1,0.0,2,3,11.5,0.0,0,1,1,0.42417133079708674,0,Medium (30-50%)
642,41,4,40549.94386390035,2,0,1,86193.99780666851,1.6,0,0.4704,0,3,7.0,38618.99,0,1,0,0.3680708862166467,0,Medium (30-50%)
566,36,6,0.0,2,0,0,99123.44390088748,2.1500000000000004,1,0.0,2,1,7.0,0.0,0,1,0,0.5823821162339736,0,High (50-70%)
380,60,0,51064.30876603965,1,1,1,91375.47586392472,1.5,0,0.5588,1,3,2.5,48632.68,2,0,0,0.4404709560636667,0,Medium (30-50%)
406,61,3,101186.3215998332,1,1,0,69116.89138662704,2.5500000000000003,0,1.464,2,1,3.5,96367.93,1,0,0,0.6224351816340783,0,High (50-70%)
709,73,0,0.0,2,1,1,141530.43633131843,1.35,1,0.0,1,4,3.0,0.0,1,0,0,0.6581762490209339,0,High (50-70%)
798,22,9,181427.17495071125,3,1,1,8285.513409168492,2.45,0,21.8943,0,4,12.5,172787.79,2,0,0,0.17441088524131051,0,Low (<30%)
813,21,1,70942.15070672217,2,0,0,61727.30829566598,2.6500000000000004,0,1.1493,1,1,2.0,67563.95,2,0,0,0.2988320624695295,0,Low (<30%)
407,55,9,50960.79247753852,1,1,0,38084.91699887739,2.3000000000000003,0,1.338,2,1,9.5,48534.09,1,0,0,0.5395056470595165,0,High (50-70%)
771,31,7,53191.95101913633,3,1,0,72910.1677746825,3.0,0,0.7295,1,2,8.5,50659.0,2,1,0,0.4466943287543736,0,Medium (30-50%)
642,51,1,109251.88438334734,2,1,1,138721.48687595638,2.1,0,0.7876,0,4,4.0,104049.41,2,1,0,0.4182677116458771,0,Medium (30-50%)
605,44,8,155140.01187042912,1,0,0,183509.57086113805,2.5500000000000003,0,0.8454,2,0,8.5,147752.39,0,1,0,0.5151473015762127,0,High (50-70%)
754,44,7,219613.78612899,1,1,0,87268.23858907254,2.8000000000000003,0,2.5165,2,1,7.5,209155.99,0,1,0,0.506068433688809,0,High (50-70%)
735,28,5,206434.6396391957,2,1,0,165238.5239030732,3.1500000000000004,0,1.2493,1,2,6.0,196604.42,0,1,0,0.4005967669661948,0,Medium (30-50%)
667,62,2,233628.145283364,1,1,1,142782.3482190926,2.0,0,1.6362,1,3,4.5,222503.0,2,0,0,0.4103811609794047,1,Medium (30-50%)
400,53,3,238795.92392974536,2,1,1,126962.95401587393,2.35,0,1.8808,0,4,6.0,227424.69,0,1,0,0.4491392898851263,0,Medium (30-50%)
395,36,3,14851.117273684702,2,1,0,3798.554492296968,2.4000000000000004,0,3.9086,1,2,4.0,2970.22,2,1,1,0.42068091325685714,0,Medium (30-50%)
813,49,5,0.0,1,1,0,144523.65796512988,1.8000000000000005,1,0.0,3,1,5.5,0.0,0,1,1,0.6573529784455808,1,High (50-70%)
800,36,4,233638.1937522069,1,1,1,77518.51861360998,2.0,0,3.0139,1,3,6.5,222512.57,2,0,0,0.2177804260761089,0,Low (<30%)
813,73,7,0.0,2,0,0,25870.688653833982,2.1500000000000004,1,0.0,2,1,8.0,0.0,0,1,0,0.8231338454779196,1,Critical (>70%)
533,25,2,171535.12888018863,2,1,0,25489.10249006094,2.9000000000000004,0,6.7295,1,2,3.0,163366.79,0,1,0,0.3968314170630807,0,Medium (30-50%)
526,29,4,189216.6015810684,1,1,1,30216.04438095848,1.75,0,6.2619,1,3,6.5,180206.29,0,1,0,0.2527272277102886,0,Low (<30%)
575,53,4,146890.443597333,1,0,0,104708.85264121498,2.5500000000000003,0,1.4028,2,0,4.5,139895.66,1,0,0,0.5424133942462321,1,High (50-70%)
570,48,2,58223.41362090375,1,0,1,150120.74398142818,1.5,0,0.3878,1,2,4.5,55450.87,2,1,0,0.3873174250153523,0,Medium (30-50%)
792,54,2,26399.997025181507,1,1,0,158786.88400669582,2.0500000000000003,0,0.1663,2,1,2.5,25142.85,2,1,0,0.5776697893514399,1,High (50-70%)
571,40,3,228228.0165581315,2,1,1,27339.35605722651,2.35,0,8.3477,0,4,6.0,217360.02,0,0,0,0.30174106125528866,0,Medium (30-50%)
789,72,4,10873.708165479951,2,1,0,177724.52977144418,2.4000000000000004,0,0.0612,1,2,5.0,10355.91,0,0,0,0.7142916096093535,1,Critical (>70%)
595,61,8,56142.22532267364,2,1,1,167672.09493485486,1.85,0,0.3348,0,4,11.0,53468.79,0,0,0,0.453371728930962,0,Medium (30-50%)
693,59,0,189177.80318041204,2,1,1,170252.50222453085,2.1,0,1.1112,0,4,3.0,180169.34,0,1,0,0.5069375071243847,0,High (50-70%)
442,73,3,0.0,2,1,1,140775.82821434666,1.35,1,0.0,1,4,6.0,0.0,2,1,1,0.6729447699688169,0,High (50-70%)
449,30,8,16648.26897965486,2,1,1,150789.13321783402,1.6,0,0.1104,0,4,11.0,15855.49,2,1,0,0.2307611181222153,0,Low (<30%)
641,34,0,202498.13520210245,2,1,0,44998.39061235493,3.1500000000000004,0,4.5,1,2,1.0,192855.37,2,1,0,0.4395676672753064,1,Medium (30-50%)
832,19,7,80121.20125779357,2,1,1,97743.00850636118,1.85,0,0.8197,0,4,10.0,76305.91,2,1,0,0.1699637617606869,0,Low (<30%)
390,51,0,179606.99673072938,1,1,1,73128.2741052821,1.75,0,2.456,1,3,2.5,171054.28,2,0,0,0.34376589365837296,0,Medium (30-50%)
576,47,1,240007.077572242,2,1,1,27049.71553709709,2.35,0,8.8725,0,4,4.0,228578.17,0,0,0,0.3599532712813557,0,Medium (30-50%)
547,48,7,0.0,2,1,1,195234.8275365357,1.35,1,0.0,1,4,10.0,0.0,0,1,0,0.4933278836463075,1,Medium (30-50%)
621,22,4,177647.4127397678,2,1,1,168541.3303161372,2.1,0,1.054,0,4,7.0,169188.01,0,0,0,0.18278941619057548,0,Low (<30%)
443,56,0,242184.7962391348,1,1,0,32797.3635024114,2.8000000000000003,0,7.3841,2,1,0.5,230652.19,0,0,0,0.5927869286604078,0,High (50-70%)
756,69,1,0.0,1,1,1,182270.1050346241,1.0,1,0.0,2,3,3.5,0.0,1,1,1,0.6554692276413807,0,High (50-70%)
572,73,4,58980.06857010569,2,1,0,65495.22415238446,2.6500000000000004,0,0.9005,1,2,5.0,56171.49,0,0,0,0.7304651518182175,1,Critical (>70%)
547,56,6,89258.34962079815,1,1,0,197691.43039195344,2.3000000000000003,0,0.4515,2,1,6.5,85007.95,2,1,0,0.5712964453442927,1,High (50-70%)
548,19,2,70854.87970464081,1,1,0,132005.51827725506,2.3000000000000003,0,0.5368,2,1,2.5,67480.84,2,1,0,0.3063535016696275,0,Medium (30-50%)
762,61,0,100880.2373694761,4,0,0,157838.25030202634,3.6,0,0.6391,1,1,2.0,96076.42,2,0,0,0.7365554704041575,0,Critical (>70%)
361,30,9,97410.47281681332,2,1,0,118854.98898018696,2.6500000000000004,0,0.8196,1,2,10.0,92771.88,0,1,0,0.40428180644098444,0,Medium (30-50%)
497,64,2,100983.26296500044,1,1,1,126225.21584341375,1.75,0,0.8,1,3,4.5,96174.54,2,1,0,0.51360419979978,0,High (50-70%)
491,31,9,59255.799675271446,1,1,1,54295.36413694935,1.5,0,1.0913,1,3,11.5,56434.09,1,1,0,0.2457880894571048,0,Low (<30%)
695,48,8,0.0,2,1,1,1682.70788512704,1.35,1,0.0,1,4,11.0,0.0,1,1,0,0.4688494698483067,0,Medium (30-50%)
421,21,2,52777.0165549373,2,1,0,120685.0968994734,2.6500000000000004,0,0.4373,1,2,3.0,50263.83,1,1,0,0.36332712396443045,1,Medium (30-50%)
527,21,4,194401.277089728,2,1,0,182570.4393031429,2.9000000000000004,0,1.0648,1,2,5.0,185144.07,0,0,0,0.29378649590699296,0,Low (<30%)
676,74,1,175319.7079302142,1,1,1,68353.16059468381,1.75,0,2.5649,1,3,3.5,166971.15,1,0,0,0.5442937620962675,0,High (50-70%)
789,30,7,146274.02519843928,1,1,0,144067.40519937096,2.5500000000000003,0,1.0153,2,1,7.5,139308.6,0,1,0,0.3944934991076913,0,Medium (30-50%)
632,63,7,92074.022861887,2,1,0,130209.6026267824,2.6500000000000004,0,0.7071,1,2,8.0,87689.55,2,0,0,0.5827780126546865,1,High (50-70%)
736,62,6,81139.34971414755,2,1,1,17534.37712274574,1.85,0,4.6272,0,4,9.0,77275.57,0,1,0,0.5221704754460855,1,High (50-70%)
420,31,7,0.0,1,1,0,77775.84861474091,1.8000000000000005,1,0.0,3,1,7.5,0.0,0,0,1,0.4578783112539165,0,Medium (30-50%)
616,72,8,173025.1827873964,1,0,0,138825.4844888073,2.5500000000000003,0,1.2463,2,0,8.5,164785.89,2,1,0,0.686674876593549,0,High (50-70%)
488,56,5,83822.46774358956,1,1,1,104406.61570981696,1.5,0,0.8028,1,3,7.5,79830.92,0,1,0,0.4652382545825014,0,Medium (30-50%)
624,51,8,113702.65404765158,1,1,0,117875.65974770278,2.5500000000000003,0,0.9646,2,1,8.5,108288.24,0,1,0,0.578446960716551,0,High (50-70%)
491,60,0,87676.7406777984,2,1,1,137693.912667649,1.85,0,0.6367,0,4,3.0,83501.66,1,0,0,0.45999858271251937,1,Medium (30-50%)
427,19,7,60658.05524478856,2,1,0,177180.1716024566,2.6500000000000004,0,0.3424,1,2,8.0,57769.58,1,1,0,0.31701396441705987,0,Medium (30-50%)
405,53,7,67533.400383358,1,0,1,173640.2269227059,1.5,0,0.3889,1,2,9.5,64317.52,0,0,0,0.3924211178571625,0,Medium (30-50%)
536,35,3,116161.61807805876,1,1,0,14218.14664674569,2.5500000000000003,0,8.1694,2,1,3.5,110630.11,1,1,0,0.45612440849424296,0,Medium (30-50%)
842,40,1,0.0,1,1,1,100726.68122609529,1.0,1,0.0,2,3,3.5,0.0,1,1,1,0.4208963595207152,0,Medium (30-50%)
499,22,6,0.0,2,0,0,27072.192139276947,2.1500000000000004,1,0.0,2,1,7.0,0.0,0,1,1,0.4689979435170116,0,Medium (30-50%)
755,48,6,0.0,2,0,0,97097.95770560036,2.1500000000000004,1,0.0,2,1,7.0,0.0,0,0,1,0.6207262808441938,1,High (50-70%)
414,58,2,51065.596314596674,2,1,1,143079.70119047738,1.85,0,0.3569,0,4,5.0,48633.9,2,0,0,0.42267901161184096,0,Medium (30-50%)
823,60,3,191663.8498840412,1,0,0,76035.67337276413,2.5500000000000003,0,2.5207,2,0,3.5,182537.0,0,1,0,0.6592909021748018,1,High (50-70%)
606,70,5,0.0,2,1,1,50222.15476621047,1.35,1,0.0,1,4,8.0,0.0,1,0,1,0.6118631828739165,1,High (50-70%)
365,20,8,189224.8727855961,1,1,1,84520.62898016525,1.75,0,2.2388,1,3,10.5,180214.16,2,0,0,0.13182916397501002,0,Low (<30%)
433,18,5,37484.242936239374,2,1,1,185339.8503262404,1.6,0,0.2022,0,4,8.0,35699.28,0,1,0,0.2015362077024829,0,Low (<30%)
809,39,5,0.0,1,1,0,150391.02863194107,1.8000000000000005,1,0.0,3,1,5.5,0.0,0,0,0,0.5265569328970179,0,High (50-70%)
597,67,8,123565.1414661737,2,1,1,95096.3782370182,2.1,0,1.2994,0,4,11.0,117681.09,0,1,0,0.555817831980418,0,High (50-70%)
459,29,9,0.0,1,0,0,143161.6568304853,1.8000000000000005,1,0.0,3,0,9.5,0.0,0,0,1,0.4379911801382117,0,Medium (30-50%)
553,30,7,0.0,2,0,1,176291.0162926972,1.35,1,0.0,1,3,10.0,0.0,2,0,0,0.27138282388939294,0,Low (<30%)
482,64,3,0.0,2,1,1,160942.39644841765,1.35,1,0.0,1,4,6.0,0.0,0,0,1,0.5960345815306608,0,High (50-70%)
351,70,5,76118.11226123077,2,0,1,112046.77097150568,1.85,0,0.6793,0,3,8.0,72493.44,0,0,0,0.5584759241475403,0,High (50-70%)
351,26,0,246472.2272697824,1,1,0,140906.06924377504,2.8000000000000003,0,1.7492,2,1,0.5,234735.45,0,1,0,0.39496475837259937,0,Medium (30-50%)
638,49,4,0.0,1,1,1,72356.18416000293,1.0,1,0.0,2,3,6.5,0.0,0,0,0,0.45519462594714755,0,Medium (30-50%)
399,74,2,175227.2907579205,1,1,1,120218.87277316404,1.75,0,1.4576,1,3,4.5,166883.13,0,0,0,0.5660167609448893,1,High (50-70%)
766,35,2,143501.7733981613,2,0,0,38589.30886770107,2.9000000000000004,0,3.7186,1,1,3.0,136668.36,2,0,0,0.39467426898820146,0,Medium (30-50%)
369,56,9,149622.78332120192,2,1,1,19912.89259813604,2.1,0,7.5135,0,4,12.0,142497.89,0,1,0,0.45691912134129403,0,Medium (30-50%)
359,53,3,220341.1748233637,2,1,0,87680.58809695131,3.1500000000000004,0,2.513,1,2,4.0,209848.74,0,1,0,0.6238345298612546,0,High (50-70%)
408,67,6,0.0,2,1,0,63915.59168588834,2.1500000000000004,1,0.0,2,2,7.0,0.0,0,1,1,0.7913108092756986,0,Critical (>70%)
630,44,6,246132.27140768463,2,1,0,83283.15892413372,3.1500000000000004,0,2.9553,1,2,7.0,234411.69,2,1,0,0.47032268380403636,0,Medium (30-50%)
791,42,5,130786.6337005224,1,1,0,102873.63109807974,2.5500000000000003,0,1.2713,2,1,5.5,124558.7,2,0,0,0.4106630432974535,0,Medium (30-50%)
600,40,2,63113.35890308108,1,1,0,125850.8826947654,2.3000000000000003,0,0.5015,2,1,2.5,60107.96,2,1,0,0.47319383753540617,1,Medium (30-50%)
396,62,8,168754.75667306982,1,1,0,181704.10471997,2.5500000000000003,0,0.9287,2,1,8.5,160718.82,1,1,0,0.6261758377312132,0,High (50-70%)
570,45,4,30828.0999778994,2,1,0,85642.87698437631,2.4000000000000004,0,0.36,1,2,5.0,29360.1,0,1,0,0.55916767314525,0,High (50-70%)
748,26,7,36477.83266026945,2,0,1,44067.71113210319,1.6,0,0.8277,0,3,10.0,34740.79,2,1,0,0.21394814290553607,0,Low (<30%)
841,27,9,233534.4239418177,1,1,0,151911.64550812898,2.8000000000000003,0,1.5373,2,1,9.5,222413.74,2,1,0,0.305059042306803,0,Medium (30-50%)
393,69,4,46820.72731905906,1,1,0,12461.557228356403,2.0500000000000003,0,3.7569,2,1,4.5,44591.17,0,1,0,0.7293191556631309,0,Critical (>70%)
