CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Exited
400,38,2,0.0,2,1,0,108499.74092521257,2.1500000000000004,1,0.0,2,2,3.0,0.0,Germany,Male,USD,0
401,28,7,0.0,2,1,1,70161.73528548321,1.35,1,0.0,1,4,10.0,0.0,Germany,Female,USD,0
471,30,6,18661.195034969947,1,1,0,57506.68407926448,2.0500000000000003,0,0.3245,2,1,6.5,17772.57,France,Male,USD,0
516,73,7,0.0,1,0,0,88159.00552163163,1.8000000000000003,1,0.0,3,0,7.5,0.0,France,Female,ZWL,1
357,20,7,113978.70584405962,2,0,1,13327.848547444197,2.1,0,8.5513,0,3,10.0,108551.15,France,Male,USD,0
718,30,6,204722.55177519732,1,1,0,94235.76798338754,2.8000000000000003,0,2.1724,2,1,6.5,194973.86,France,Male,USD,0
394,67,0,0.0,1,1,1,193135.82905681597,1.0,1,0.0,2,3,2.5,0.0,Spain,Male,ZWL,0
693,73,9,51324.88258622272,1,1,1,10789.798320565404,1.5,0,4.7564,1,3,11.5,48880.84,France,Male,USD,0
594,58,9,0.0,2,1,1,30597.398883652848,1.35,1,0.0,1,4,12.0,0.0,France,Male,ZWL,0
633,74,9,109883.32347210936,2,0,1,126069.5202719473,2.1,0,0.8716,0,3,12.0,104650.78,France,Female,USD,0
724,51,7,201629.28070732704,2,1,0,141475.4486985528,3.1500000000000004,0,1.4252,1,2,8.0,192027.89,Spain,Female,USD,0
456,45,4,190058.5863242582,1,1,0,95056.90385070724,2.5500000000000003,0,1.9994,2,1,4.5,181008.18,Spain,Female,USD,0
376,57,1,198651.824955308,1,1,0,183357.84222582195,2.5500000000000003,0,1.0834,2,1,1.5,189192.21,Germany,Female,USD,1
542,51,1,193509.37138795803,2,1,0,96344.1787681536,2.9000000000000004,0,2.0085,1,2,2.0,184294.64,France,Male,USD,0
767,49,1,229350.29904687923,2,0,1,21880.60120516125,2.35,0,10.4814,0,3,4.0,218428.86,France,Male,USD,0
686,40,8,152220.85014846263,1,1,1,95799.64081097725,1.75,0,1.5889,1,3,10.5,144972.24,Germany,Male,USD,0
706,41,4,112109.15249591893,1,0,1,102945.8672742142,1.75,0,1.089,1,2,6.5,106770.62,Spain,Male,USD,0
411,18,2,232055.1685720792,2,1,1,85754.32219676577,2.35,0,2.706,0,4,5.0,221004.92,Germany,Female,USD,1
411,41,5,95668.67519374826,2,1,0,182909.926896548,2.6500000000000004,0,0.523,1,2,6.0,91113.02,Germany,Male,USD,1
771,20,8,161367.70927077622,2,1,0,95848.43482992012,2.9000000000000004,0,1.6836,1,2,9.0,153683.53,France,Male,USD,1
631,34,8,0.0,1,1,1,138486.52677663285,1.0,1,0.0,2,3,10.5,0.0,France,Male,USD,1
470,24,8,0.0,3,0,0,101730.82323671816,2.5,1,0.0,2,1,9.5,0.0,Spain,Male,USD,0
629,27,9,237863.2290789627,2,0,1,145301.89172042222,2.35,0,1.637,0,3,12.0,226536.41,France,Male,USD,0
388,36,3,168383.8571689618,2,1,1,21792.69959875981,2.1,0,7.7263,0,4,6.0,160365.58,Spain,Female,USD,0
729,41,4,182848.08782156635,1,0,1,188975.8321557429,1.75,0,0.9676,1,2,6.5,174141.04,France,Male,USD,0
626,26,0,129404.96717022551,2,1,1,122350.55508873732,2.1,0,1.0576,0,4,3.0,123242.83,France,Female,USD,0
443,67,9,0.0,1,1,0,61556.202461256005,1.8000000000000003,1,0.0,3,1,9.5,0.0,Germany,Male,USD,0
780,32,5,0.0,3,0,1,46669.62194486007,1.6999999999999997,1,0.0,1,3,8.5,0.0,France,Female,ZWL,1
464,66,1,63289.7764983202,2,0,0,147541.45753765808,2.6500000000000004,0,0.429,1,1,2.0,60275.98,France,Female,USD,1
525,73,6,245190.2424956316,1,1,1,53468.72970994893,2.0,0,4.5856,1,3,8.5,233514.52,France,Female,USD,0
470,39,3,0.0,1,1,0,89778.00012851765,1.8000000000000003,1,0.0,3,1,3.5,0.0,Germany,Male,ZWL,0
362,34,3,124968.63642454728,2,1,0,123341.18740334142,2.9000000000000004,0,1.0132,1,2,4.0,119017.75,France,Male,USD,0
834,36,8,92461.86564169814,1,1,1,171546.3409182245,1.5,0,0.539,1,3,10.5,88058.92,France,Female,USD,0
736,26,0,25442.649257931866,2,1,0,165846.0186017289,2.4000000000000004,0,0.1534,1,2,1.0,24231.09,Germany,Male,USD,0
765,74,5,0.0,1,0,0,133417.60726424996,1.8000000000000003,1,0.0,3,0,5.5,0.0,France,Male,ZWL,0
512,55,1,191214.5380147661,2,1,0,53003.614594849285,2.9000000000000004,0,3.6075,1,2,2.0,182109.08,Spain,Male,USD,1
624,36,5,246537.60798557705,1,1,0,32392.71703706037,2.8000000000000003,0,7.6107,2,1,5.5,234797.72,France,Female,USD,0
747,25,6,70918.93894330115,2,1,1,109089.27991654287,1.85,0,0.6501,0,4,9.0,67541.85,Germany,Male,USD,0
525,23,2,0.0,1,1,1,176298.37082130823,1.0,1,0.0,2,3,4.5,0.0,France,Female,ZWL,0
819,66,3,234321.9692739716,1,0,1,81668.91677567942,2.0,0,2.8691,1,2,5.5,223163.78,Spain,Female,USD,0
686,55,1,0.0,1,0,1,147397.29375031908,1.0,1,0.0,2,2,3.5,0.0,Germany,Male,USD,0
728,62,6,51714.671087825845,2,1,1,166403.1881269761,1.85,0,0.3108,0,4,9.0,49252.07,Spain,Male,USD,0
673,38,8,20964.762973877616,2,0,0,52513.98965527556,2.4000000000000004,0,0.3992,1,1,9.0,4192.95,France,Male,ZWL,0
522,73,4,145258.19459511986,1,1,0,192862.1255673323,2.5500000000000003,0,0.7532,2,1,4.5,138341.14,France,Male,USD,0
837,46,4,118613.74648286653,2,1,1,51011.18388437999,2.1,0,2.3252,0,4,7.0,112965.47,Germany,Male,USD,0
624,51,8,113702.65404765158,1,1,0,117875.65974770278,2.5500000000000003,0,0.9646,2,1,8.5,108288.24,France,Male,USD,0
413,29,7,242623.43279072785,2,0,1,133599.2644322312,2.35,0,1.816,0,3,10.0,231069.94,France,Female,USD,0
450,56,0,0.0,2,1,0,110602.2027821835,2.1500000000000004,1,0.0,2,2,1.0,0.0,Spain,Female,ZWL,0
671,49,1,0.0,1,1,1,124310.84304890293,1.0,1,0.0,2,3,3.5,0.0,France,Male,USD,0
812,23,6,0.0,1,1,1,42240.02409796696,1.0,1,0.0,2,3,8.5,0.0,Spain,Female,USD,0
415,34,2,0.0,1,1,0,28875.45732536878,1.8000000000000003,1,0.0,3,1,2.5,0.0,France,Female,ZWL,0
680,49,5,193814.40988490052,1,0,0,3098.7661398136534,2.5500000000000003,0,62.5255,2,0,5.5,184585.15,Germany,Male,USD,1
394,25,0,57352.11835348638,3,1,1,121759.24107839772,2.1999999999999997,0,0.471,0,4,3.5,54621.07,Germany,Male,USD,0
436,55,7,172356.27566452773,2,1,1,184786.33484200863,2.1,0,0.9327,0,4,10.0,164148.83,Germany,Female,USD,0
807,46,1,41114.66561447084,3,1,1,136126.68031361452,1.9499999999999997,0,0.302,0,4,4.5,39156.82,Spain,Female,USD,0
416,48,0,55737.45903218304,1,1,1,130202.46703532895,1.5,0,0.4281,1,3,2.5,53083.29,France,Female,USD,0
802,36,1,15542.39431588476,1,1,0,106516.36070814836,2.0500000000000003,0,0.1459,2,1,1.5,3108.48,Spain,Male,ZWL,0
608,70,7,161311.50093681953,1,1,1,123628.30189281354,1.75,0,1.3048,1,3,9.5,153630.0,Germany,Female,USD,0
771,72,9,247676.91704737316,2,0,1,144632.80066892892,2.35,0,1.7124,0,3,12.0,235882.78,France,Female,USD,0
554,26,4,167554.08200580103,2,1,1,30244.46863506325,2.1,0,5.5398,0,4,7.0,159575.32,Spain,Male,USD,0
775,69,8,231597.09425556305,1,1,1,146069.50222725992,2.0,0,1.5855,1,3,10.5,220568.66,France,Female,USD,0
816,45,2,136337.89749188238,1,1,1,31056.310870189107,1.75,0,4.3899,1,3,4.5,129845.62,Spain,Male,USD,0
773,65,7,173268.74100315227,1,1,0,58880.66969944101,2.5500000000000003,0,2.9427,2,1,7.5,165017.85,France,Male,USD,0
527,67,3,232127.91166120608,3,1,0,67869.16963803781,3.5,0,3.4202,1,2,4.5,221074.2,Spain,Male,USD,1
768,68,6,30692.56345961096,1,0,1,57129.33982873814,1.25,0,0.5372,1,2,8.5,29231.01,Germany,Female,USD,0
629,56,9,153384.90338595535,2,1,1,104919.9833685702,2.1,0,1.4619,0,4,12.0,146080.86,France,Female,USD,0
693,57,9,148126.9541026076,1,1,1,111029.81445422595,1.75,0,1.3341,1,3,11.5,141073.29,Germany,Female,USD,0
366,70,7,17956.357246617867,1,1,0,163910.76460220816,2.0500000000000003,0,0.1095,2,1,7.5,17101.29,France,Female,USD,0
645,48,2,47487.83705060528,2,0,0,115433.0181146114,2.4000000000000004,0,0.4114,1,1,3.0,45226.51,France,Male,USD,0
551,36,2,142563.87386181578,2,1,1,199283.335333832,2.1,0,0.7154,0,4,5.0,135775.12,France,Female,USD,0
799,50,0,129442.02924438484,2,1,0,138963.22598485756,2.9000000000000004,0,0.9315,1,2,1.0,123278.12,France,Female,USD,1
521,43,7,0.0,1,1,0,145915.54278017156,1.8000000000000003,1,0.0,3,1,7.5,0.0,France,Female,USD,0
756,62,1,177452.22985806843,2,1,1,199554.5476632347,2.1,0,0.8892,0,4,4.0,169002.12,Germany,Male,USD,0
611,18,6,96455.660984159,2,1,1,46838.3648351258,1.85,0,2.0593,0,4,9.0,91862.53,France,Female,USD,0
543,28,6,194528.50269801143,2,1,0,129338.61829579722,2.9000000000000004,0,1.504,1,2,7.0,185265.24,Germany,Male,USD,0
498,19,6,204216.95130539464,1,1,1,177587.87503985682,2.0,0,1.1499,1,3,8.5,194492.33,France,Female,USD,0
724,70,3,164698.74873692193,1,1,0,193581.28942753628,2.5500000000000003,0,0.8508,2,1,3.5,156855.95,Germany,Female,USD,0
725,52,6,76955.43159382873,3,1,0,89304.2633937364,3.0,0,0.8617,1,2,7.5,73290.89,Germany,Female,USD,1
384,30,9,0.0,2,0,1,86180.25173533929,1.35,1,0.0,1,3,12.0,0.0,France,Male,ZWL,0
718,56,7,0.0,1,1,1,18957.429585104404,1.0,1,0.0,2,3,9.5,0.0,Spain,Male,USD,0
378,51,8,0.0,2,1,0,180844.22682920977,2.1500000000000004,1,0.0,2,2,9.0,0.0,Germany,Male,ZWL,1
612,51,6,0.0,1,1,1,187345.97370951952,1.0,1,0.0,2,3,8.5,0.0,Germany,Female,ZWL,0
570,52,5,0.0,2,1,0,176897.48540634205,2.1500000000000004,1,0.0,2,2,6.0,0.0,France,Female,USD,0
402,49,4,99109.68314949174,1,1,0,45081.156398113686,2.3000000000000003,0,2.1984,2,1,4.5,94390.17,France,Female,USD,0
770,62,9,0.0,2,0,1,60347.094667045865,1.35,1,0.0,1,3,12.0,0.0,Spain,Male,USD,0
628,29,9,69517.26737055594,1,1,0,189676.4493364598,2.3000000000000003,0,0.3665,2,1,9.5,66206.92,Spain,Male,USD,0
702,50,6,200755.64627141267,3,1,0,122842.60438295058,3.5,0,1.6342,1,2,7.5,191195.85,France,Male,USD,1
741,35,9,248110.75706438147,1,0,0,126469.40163110563,2.8000000000000003,0,1.9618,2,0,9.5,236295.96,France,Male,USD,0
425,22,1,177608.3134537959,1,1,0,83404.71261435648,2.5500000000000003,0,2.1295,2,1,1.5,169150.77,Germany,Female,USD,0
843,36,4,0.0,1,0,1,123042.1092075684,1.0,1,0.0,2,2,6.5,0.0,Germany,Female,USD,0
525,48,7,93701.7776064266,1,1,1,32113.08767943077,1.5,0,2.9178,1,3,9.5,89239.79,Spain,Female,USD,0
359,44,5,0.0,2,1,0,189866.24857364604,2.1500000000000004,1,0.0,2,2,6.0,0.0,France,Male,ZWL,0
812,59,5,165268.77266473463,1,1,1,189100.318465812,1.75,0,0.874,1,3,7.5,157398.83,France,Male,USD,1
466,55,0,154005.07871691487,1,0,0,171419.1441163782,2.5500000000000003,0,0.8984,2,0,0.5,146671.5,France,Male,USD,0
629,67,1,239101.26973536087,2,1,1,51204.93717529218,2.35,0,4.6694,0,4,4.0,227715.49,France,Female,USD,0
567,32,2,106512.28846518332,2,1,1,175196.62939521065,2.1,0,0.608,0,4,5.0,101440.27,France,Female,USD,1
524,63,6,233901.7836724262,1,1,1,140021.20451322044,2.0,0,1.6705,1,3,8.5,222763.6,Spain,Male,USD,0
583,73,9,0.0,1,1,1,49250.791154158345,1.0,1,0.0,2,3,11.5,0.0,Germany,Male,USD,0
786,65,5,0.0,1,1,1,167061.8805406674,1.0,1,0.0,2,3,7.5,0.0,Spain,Female,USD,0
601,21,4,13943.889524340915,2,0,0,18199.10429136838,2.4000000000000004,0,0.7661,1,1,5.0,13279.89,France,Female,USD,0
644,36,8,184398.6782027454,1,1,0,143416.79157892274,2.5500000000000003,0,1.2857,2,1,8.5,175617.79,France,Male,USD,0
800,38,9,0.0,3,1,0,199476.3311760659,2.5,1,0.0,2,2,10.5,0.0,France,Female,ZWL,0
671,57,6,240845.43947260416,1,1,0,86226.19837764803,2.8000000000000003,0,2.7931,2,1,6.5,229376.61,France,Male,USD,1
355,74,8,15305.23563699571,2,0,0,124326.0015040664,2.4000000000000004,0,0.1231,1,1,9.0,3061.05,Spain,Female,ZWL,0
370,18,2,0.0,2,1,0,43298.90812085735,2.1500000000000004,1,0.0,2,2,3.0,0.0,France,Male,ZWL,1
422,37,7,199317.55033572577,1,0,1,93305.37477629876,1.75,0,2.1362,1,2,9.5,189826.24,France,Male,USD,0
679,39,8,199545.44744822083,2,1,1,21656.787729397147,2.1,0,9.2136,0,4,11.0,190043.28,France,Male,USD,0
385,71,1,0.0,2,1,1,139074.15776859413,1.35,1,0.0,1,4,4.0,0.0,France,Male,USD,1
736,30,3,0.0,2,0,1,154549.36131055965,1.35,1,0.0,1,3,6.0,0.0,Spain,Male,ZWL,0
582,58,1,26138.247583578835,1,1,1,117670.60816129662,1.25,0,0.2221,1,3,3.5,5227.65,France,Female,ZWL,0
565,18,6,82422.17757784881,1,1,1,148216.83538855606,1.5,0,0.5561,1,3,8.5,78497.31,Germany,Male,USD,0
819,32,3,0.0,1,1,1,137963.7273172567,1.0,1,0.0,2,3,5.5,0.0,Germany,Female,ZWL,0
846,32,5,195054.13891779637,3,0,1,184581.66411461792,2.4499999999999997,0,1.0567,0,3,8.5,185765.85,France,Male,USD,0
555,31,7,206171.24628967224,2,1,1,95713.0378361743,2.35,0,2.154,0,4,10.0,196353.57,France,Male,USD,0
775,22,5,195779.49770181047,2,1,0,107686.83801426916,2.9000000000000004,0,1.818,1,2,6.0,186456.66,Spain,Female,USD,0
778,66,3,0.0,1,1,1,74436.08262235149,1.0,1,0.0,2,3,5.5,0.0,Germany,Female,ZWL,1
393,23,5,0.0,3,0,0,70572.55597212928,2.5,1,0.0,2,1,6.5,0.0,France,Male,ZWL,1
440,58,0,0.0,2,1,1,163545.15149305318,1.35,1,0.0,1,4,3.0,0.0,France,Male,ZWL,0
766,48,5,0.0,4,0,0,185767.70649005444,2.85,1,0.0,2,1,7.0,0.0,France,Female,USD,1
665,69,9,0.0,1,0,1,61957.19062698389,1.0,1,0.0,2,2,11.5,0.0,France,Male,ZWL,0
819,43,7,108395.44541706477,1,1,0,83875.30967193459,2.5500000000000003,0,1.2923,2,1,7.5,103233.76,France,Female,USD,0
442,42,3,0.0,1,0,0,70467.98254193876,1.8000000000000003,1,0.0,3,0,3.5,0.0,France,Male,ZWL,0
816,68,8,86810.20857171797,1,1,0,170925.31506394577,2.3000000000000003,0,0.5079,2,1,8.5,82676.39,France,Male,USD,0
688,72,5,49953.28406182316,1,1,0,189554.26473895556,2.0500000000000003,0,0.2635,2,1,5.5,47574.56,France,Male,USD,0
803,70,5,205682.16952911115,2,0,0,180393.0948114804,3.1500000000000004,0,1.1402,1,1,6.0,195887.78,France,Female,USD,1
842,66,3,102990.74682622544,2,1,1,2656.01248703504,2.1,0,38.7619,0,4,6.0,98086.43,Spain,Male,USD,0
432,56,7,235028.64385688884,1,1,1,34555.82521450881,2.0,0,6.8012,1,3,9.5,223836.8,Germany,Male,USD,0
682,57,4,241932.65330754383,2,1,1,179027.55793333382,2.35,0,1.3514,0,4,7.0,230412.05,Spain,Female,USD,0
631,32,0,241778.1650445235,1,1,0,105047.26644286542,2.8000000000000003,0,2.3016,2,1,0.5,230264.92,France,Female,USD,0
819,23,6,47370.737124006606,1,1,0,75500.87997644852,2.0500000000000003,0,0.6274,2,1,6.5,45114.99,Germany,Male,USD,0
370,18,7,93132.65391301498,1,1,0,81388.76346536522,2.3000000000000003,0,1.1443,2,1,7.5,88697.77,France,Female,USD,0
577,58,5,0.0,1,1,1,164817.51608205942,1.0,1,0.0,2,3,7.5,0.0,Germany,Female,ZWL,0
725,24,6,0.0,1,1,0,162441.2950480157,1.8000000000000003,1,0.0,3,1,6.5,0.0,France,Male,ZWL,0
479,71,6,30754.05224490104,2,1,0,165628.3590208567,2.4000000000000004,0,0.1857,1,2,7.0,29289.57,France,Male,USD,0
524,69,3,151267.70013656415,2,1,1,169565.42862276422,2.1,0,0.8921,0,4,6.0,144064.48,Spain,Female,USD,0
457,68,3,126489.39612954015,2,1,1,13900.299945441862,2.1,0,9.0991,0,4,6.0,120466.09,Germany,Male,USD,0
763,21,0,0.0,2,0,1,151278.69058296087,1.35,1,0.0,1,3,3.0,0.0,Spain,Male,USD,0
632,18,1,0.0,1,1,1,122177.68897576995,1.0,1,0.0,2,3,3.5,0.0,France,Female,ZWL,0
420,58,2,111759.66415400368,2,1,0,50752.72731650742,2.9000000000000004,0,2.202,1,2,3.0,106437.78,France,Male,USD,0
753,19,4,0.0,3,1,0,118509.98685736522,2.5,1,0.0,2,2,5.5,0.0,France,Female,ZWL,1
399,65,9,102288.37563147076,2,1,0,136770.17183305882,2.9000000000000004,0,0.7479,1,2,10.0,97417.5,Germany,Male,USD,0
444,51,8,199401.314003166,2,1,1,114224.61616523445,2.1,0,1.7457,0,4,11.0,189906.01,Germany,Male,USD,0
628,52,4,0.0,2,0,1,70521.20117293278,1.35,1,0.0,1,3,7.0,0.0,Spain,Male,USD,0
746,63,5,37875.25622738066,3,1,1,48909.17708563901,1.9499999999999997,0,0.7744,0,4,8.5,36071.67,France,Male,USD,0
686,30,6,179126.2697159935,2,1,0,17271.398573812177,2.9000000000000004,0,10.3707,1,2,7.0,170596.45,Germany,Female,USD,0
481,34,3,0.0,2,0,1,11388.516949753694,1.35,1,0.0,1,3,6.0,0.0,France,Female,ZWL,0
747,27,7,171047.14387178663,2,1,0,70492.24019753005,2.9000000000000004,0,2.4264,1,2,8.0,162902.04,France,Male,USD,0
625,20,5,40887.047283914144,2,1,1,47313.76315055362,1.6,0,0.8641,0,4,8.0,38940.05,Germany,Female,USD,0
729,21,0,0.0,2,0,1,98941.03580364838,1.35,1,0.0,1,3,3.0,0.0,Germany,Male,ZWL,0
362,42,5,0.0,1,0,1,112729.886304393,1.0,1,0.0,2,2,7.5,0.0,France,Male,ZWL,0
352,54,1,53742.4717336628,1,1,0,75930.13260912157,2.3000000000000003,0,0.7078,2,1,1.5,51183.31,France,Male,USD,1
823,60,3,191663.8498840412,1,0,0,76035.67337276413,2.5500000000000003,0,2.5207,2,0,3.5,182537.0,France,Male,USD,1
823,55,3,199655.33962216607,2,1,1,149676.8322505159,2.1,0,1.3339,0,4,6.0,190147.94,France,Female,USD,0
815,46,9,0.0,2,1,0,1196.749913971166,2.1500000000000004,1,0.0,2,2,10.0,0.0,France,Male,ZWL,1
573,18,9,183866.71864867245,3,0,1,199554.66534569848,2.4499999999999997,0,0.9214,0,3,12.5,175111.16,France,Male,USD,0
811,68,4,0.0,1,1,1,88190.78449210303,1.0,1,0.0,2,3,6.5,0.0,France,Male,USD,0
524,47,9,162995.13715567914,2,1,0,117448.4895516625,2.9000000000000004,0,1.3878,1,2,10.0,155233.46,Spain,Female,USD,1
736,56,1,0.0,2,1,0,48750.45382784968,2.1500000000000004,1,0.0,2,2,2.0,0.0,Spain,Female,ZWL,0
734,72,5,172082.55320252496,1,0,1,41949.0186329375,1.75,0,4.1021,1,2,7.5,163888.15,France,Female,USD,0
439,27,2,107524.3377574706,1,1,1,134558.3670128335,1.75,0,0.7991,1,3,4.5,102404.13,Spain,Male,USD,0
757,46,8,0.0,2,0,0,194534.69639882795,2.1500000000000004,1,0.0,2,1,9.0,0.0,Germany,Female,USD,0
590,61,5,0.0,2,0,0,181669.9530784946,2.1500000000000004,1,0.0,2,1,6.0,0.0,France,Male,ZWL,1
384,49,2,152413.65245741833,2,1,0,186357.388991556,2.9000000000000004,0,0.8179,1,2,3.0,145155.86,France,Male,USD,0
363,61,2,175601.28167343664,1,1,0,101626.18188785065,2.5500000000000003,0,1.7279,2,1,2.5,167239.32,Spain,Female,USD,0
544,18,4,119608.86930406051,2,1,0,71793.00509656766,2.9000000000000004,0,1.666,1,2,5.0,113913.21,Germany,Male,USD,0
746,58,5,89226.5038278163,2,1,1,153177.31953380903,1.85,0,0.5825,0,4,8.0,84977.62,Spain,Male,USD,0
780,34,3,69253.85488500528,1,0,1,108440.4653204602,1.5,0,0.6386,1,2,5.5,65956.05,Spain,Male,USD,0
655,72,4,0.0,1,0,0,162619.2038756355,1.8000000000000003,1,0.0,3,0,4.5,0.0,France,Male,ZWL,1
683,29,2,124328.78180952974,2,1,1,139790.28415519444,2.1,0,0.8894,0,4,5.0,118408.36,France,Male,USD,0
562,19,9,179533.8048486379,2,1,1,72754.7039670826,2.1,0,2.4676,0,4,12.0,170984.58,France,Male,USD,0
759,26,3,209163.5621153376,1,1,1,13684.061555148586,2.0,0,15.2841,1,3,5.5,199203.39,France,Male,USD,0
352,29,7,0.0,2,0,1,58968.02370583079,1.35,1,0.0,1,3,10.0,0.0,France,Female,USD,0
528,42,7,0.0,2,1,1,166126.3325599006,1.35,1,0.0,1,4,10.0,0.0,France,Female,ZWL,0
389,74,0,124649.92536600218,3,1,0,92284.99069787312,3.25,0,1.3507,1,2,1.5,118714.21,France,Female,USD,0
801,53,3,241902.92234355528,2,1,0,164289.55497434223,3.1500000000000004,0,1.4724,1,2,4.0,230383.74,France,Female,USD,0
513,71,1,0.0,2,1,1,139552.3462349476,1.35,1,0.0,1,4,4.0,0.0,France,Female,ZWL,0
656,61,3,221745.62801082057,1,1,0,61791.90779755938,2.8000000000000003,0,3.5885,2,1,3.5,211186.31,France,Male,USD,1
584,67,4,149008.26167564132,2,1,1,88239.2759167075,2.1,0,1.6887,0,4,7.0,141912.63,France,Male,USD,0
606,52,0,114839.82151089498,1,1,0,131354.08765716036,2.5500000000000003,0,0.8743,2,1,0.5,109371.26,France,Female,USD,0
709,39,4,0.0,1,1,1,175423.56196373163,1.0,1,0.0,2,3,6.5,0.0,Germany,Male,ZWL,0
844,50,6,48316.58577767968,2,0,1,7898.474926977743,1.6,0,6.1164,0,3,9.0,46015.8,Spain,Male,USD,0
766,72,4,0.0,1,1,0,198413.6021631353,1.8000000000000003,1,0.0,3,1,4.5,0.0,France,Male,ZWL,0
740,67,6,0.0,1,1,0,81502.19227874465,1.8000000000000003,1,0.0,3,1,6.5,0.0,France,Female,ZWL,0
722,73,8,208455.7815282328,2,1,0,26008.49306033621,3.1500000000000004,0,8.0146,1,2,9.0,198529.32,Spain,Female,USD,1
465,38,7,0.0,1,1,1,66255.01066662882,1.0,1,0.0,2,3,9.5,0.0,Germany,Male,USD,0
401,72,0,135284.69139247917,2,1,0,159146.86765935118,2.9000000000000004,0,0.8501,1,2,1.0,128842.56,Spain,Male,USD,0
725,57,9,195346.3189700543,2,0,1,114857.30073728628,2.1,0,1.7008,0,3,12.0,186044.11,France,Female,USD,0
744,68,9,0.0,2,1,1,22177.137416073525,1.35,1,0.0,1,4,12.0,0.0,Spain,Male,ZWL,0
760,39,1,95920.90609703424,1,1,1,77660.56319898763,1.5,0,1.2351,1,3,3.5,91353.24,Spain,Male,USD,0
491,45,5,0.0,2,1,1,11102.997685669969,1.35,1,0.0,1,4,8.0,0.0,Germany,Male,ZWL,0
435,74,4,26538.158272381446,2,0,1,13351.524568098355,1.6,0,1.9875,0,3,7.0,25274.44,France,Female,USD,0
813,21,0,211968.2279186641,2,1,1,44174.41871670172,2.35,0,4.7983,0,4,3.0,201874.5,Spain,Male,USD,0
395,43,1,232767.6284576624,1,1,1,70251.61619216575,2.0,0,3.3133,1,3,3.5,221683.46,Spain,Male,USD,1
681,40,2,145158.62954802124,1,0,1,138640.24772795357,1.75,0,1.047,1,2,4.5,138246.31,Spain,Male,USD,0
846,65,9,177032.9418664626,1,1,1,3423.8724297405006,1.75,0,51.6904,1,3,11.5,168602.8,France,Female,USD,0
587,66,4,0.0,2,1,0,63059.93324979499,2.1500000000000004,1,0.0,2,2,5.0,0.0,Spain,Female,ZWL,1
359,40,6,0.0,1,0,1,71506.75936131897,1.0,1,0.0,2,2,8.5,0.0,France,Male,ZWL,0
501,58,5,220909.10090787816,1,0,0,61926.40635723712,2.8000000000000003,0,3.5672,2,0,5.5,210389.62,France,Female,USD,0
410,25,2,99342.72253047978,2,0,1,28467.93423296949,1.85,0,3.4895,0,3,5.0,94612.12,Germany,Male,USD,0
843,69,5,83553.14004491825,2,1,0,172165.8267092475,2.6500000000000004,0,0.4853,1,2,6.0,79574.42,France,Male,USD,1
367,49,3,0.0,2,1,1,64244.968760749776,1.35,1,0.0,1,4,6.0,0.0,Germany,Female,ZWL,1
435,68,2,17475.51919581932,2,1,0,168889.54255843765,2.4000000000000004,0,0.1035,1,2,3.0,3495.1,Germany,Male,ZWL,0
486,56,3,0.0,1,0,1,38003.78761071012,1.0,1,0.0,2,2,5.5,0.0,France,Male,ZWL,1
750,61,7,120052.01508763888,2,1,0,144541.35333724372,2.9000000000000004,0,0.8306,1,2,8.0,114335.25,Germany,Male,USD,0
579,18,0,84612.22570044587,2,1,1,40117.92563293692,1.85,0,2.109,0,4,3.0,80583.07,Spain,Female,USD,0
477,73,2,77719.09388587858,1,0,0,68461.06808366578,2.3000000000000003,0,1.1352,2,0,2.5,74018.18,France,Female,USD,0
453,47,9,98963.37453449667,2,1,1,135486.61238864818,1.85,0,0.7304,0,4,12.0,94250.83,Germany,Female,USD,0
535,45,7,105534.63974685976,2,1,0,109601.5367840638,2.9000000000000004,0,0.9629,1,2,8.0,100509.18,France,Female,USD,0
746,34,9,27184.97699111033,2,1,1,53351.91934239442,1.6,0,0.5095,0,4,12.0,5437.0,France,Female,ZWL,0
527,40,8,196058.0727017453,1,1,0,176251.8208338597,2.5500000000000003,0,1.1124,2,1,8.5,186721.97,France,Male,USD,1
706,55,2,50379.24240798555,2,0,0,94500.63738049568,2.6500000000000004,0,0.5331,1,1,3.0,47980.23,France,Female,USD,0
355,41,8,19845.17137489664,1,1,1,157684.2088398581,1.25,0,0.1259,1,3,10.5,3969.03,France,Female,ZWL,0
690,39,9,151690.9982308555,1,0,0,172420.65732135592,2.5500000000000003,0,0.8798,2,0,9.5,144467.62,Spain,Male,USD,0
656,22,9,170462.4728517839,1,1,1,89991.91156893395,1.75,0,1.8942,1,3,11.5,162345.21,Germany,Male,USD,0
385,42,3,192466.9994084681,1,1,1,66618.30640849048,1.75,0,2.8891,1,3,5.5,183301.9,Germany,Male,USD,0
676,69,3,31068.23662187047,3,0,0,110692.02681138652,2.75,0,0.2807,1,1,4.5,29588.8,France,Female,USD,0
705,24,6,0.0,2,1,1,16500.324127405464,1.35,1,0.0,1,4,9.0,0.0,Germany,Male,ZWL,0
